Date,Open,High,Low,Close,Volume,Daily_Return,Cumulative_Return,SMA,EMA,RSI,MACD,Signal_Line,BB_Middle,BB_Std,BB_Upper,BB_Lower,P/E_Ratio,P/B_Ratio,Volatility,Price_Momentum,Volume_Momentum,Day_of_Week,Is_Month_End
2023-09-08 10:03:00,0.5670548758932903,0.5640756968703617,0.6290210430662885,0.5476445692993948,0.46718576195773076,0.4633573618084146,0.5476445692993946,0.7183060251279918,0.7164418242259774,0.2968775050676189,0.540658090654811,0.5346710895506109,0.7183060251279918,0.38009155947122975,0.6341119034791887,0.5737266613026089,0.9175856664957751,0.5276414201096629,0.08687504703680948,0.20491594946919775,0.04471939647868827,0.0,0.0
2023-09-08 10:04:00,0.0141772393977877,0.8250051576058122,0.05000623928304471,0.8157091386102828,0.09121245828698554,0.4778696452106802,0.8157091386102827,0.7389640078018882,0.7820021836080691,0.335902510516219,0.639441602075649,0.5730255352133762,0.7389640078018882,0.40827404903831965,0.6672755990216088,0.5722544943021957,0.1963034364129962,0.682957034399867,0.09903166471124003,0.32408445058044333,0.027582016389089706,0.0,0.0
2023-09-08 10:05:00,0.6165458706802256,0.6244759140506246,0.14823803529013302,0.09455120064284883,0.22580645161290325,0.06274314076071447,0.09455120064284872,0.6355604237016905,0.6504832770227194,0.16828946686025592,0.4243305753648996,0.5403293834323161,0.6355604237016905,0.4637087477708537,0.6223050320501833,0.46488053567727294,0.08852961155384675,0.029171404751414387,0.1731655571035855,0.05441023141459894,0.059495614849206055,0.0,0.0
2023-09-08 10:06:00,0.6109735065242663,0.7713956741888777,0.6714709704712646,0.8014692675347659,0.7686318131256952,0.8202386322589551,0.8014692675347657,0.6273583593591043,0.718557196610695,0.26811049321619385,0.5426269992149442,0.5490269878424646,0.6273583593591043,0.4423582434031934,0.6028793461073021,0.47139826876502156,0.8672255221790095,0.48132617881430734,0.3584348380195048,0.41737376688549543,0.1877305781447591,0.0,0.0
2023-09-08 10:07:00,0.6158402436407988,0.5487891741458695,0.03503433581879978,0.03675651908125599,0.18020022246941048,0.04287032442182731,0.03675651908125577,0.5307366091737733,0.5777868320416704,0.1280917138414156,0.3263127894422133,0.4922508605836384,0.5307366091737733,0.528480645282599,0.5819988492337393,0.3510241681487358,0.8030432604431612,0.04908255966660796,0.43812867474837924,0.18821827069327438,0.018468904706251385,0.0,0.0
2023-09-08 10:08:00,0.9445769318159771,0.902738896534685,0.8436437638982998,0.8169127115694506,0.08898776418242493,0.897268903405405,0.8169127115694503,0.5188884879884554,0.6568709226048335,0.30131716780678786,0.47436879398705784,0.4904527638241429,0.5188884879884554,0.4909654055777033,0.5498273187838354,0.36433624155907873,0.4483530936812897,0.7345398039718332,0.6300377358987577,0.4778708204859521,0.02523335988378092,0.0,0.0
2023-09-08 10:09:00,0.6811082639034949,0.7542256213383818,0.725018515153545,0.8079993305735647,0.6006674082313682,0.34832883807801585,0.8079993305735648,0.5851207100880087,0.7260645038972826,0.34412350252261514,0.587460670793642,0.5223353591387448,0.5851207100880087,0.5055871183285352,0.6095074751597562,0.4038400110187004,0.9025590722026764,0.8434951799673187,0.5794582650735074,0.34914898471442546,0.3711908264973799,0.0,0.0
2023-09-08 10:10:00,0.35689974167950766,0.3390448678866982,0.12479235421455825,0.046646342068525026,0.43715239154616237,0.04533255053719126,0.046646342068524915,0.545408775986072,0.5871962384156366,0.1763020550685661,0.36791510623133183,0.48315514731044173,0.545408775986072,0.6124705890624365,0.6449559341959774,0.3126227055083777,0.6041362098979133,0.7898650452634755,0.6547377316622096,0.32070286620506916,0.1650106166013241,0.0,0.0
2023-09-08 10:11:00,0.4348798592540266,0.578138379907583,0.4214769183115793,0.6264525001533565,0.9666295884315907,0.7534242202758318,0.6264525001533564,0.5762374817371292,0.6149839249345859,0.2663954306678329,0.4320320303268643,0.4707022081539757,0.5762374817371292,0.6080265507982945,0.6658057984640675,0.33757940954887666,0.7531241339562964,0.21084370148175124,0.7366362062254119,0.28198568811942504,0.12113957618477018,0.0,0.0
2023-09-08 10:12:00,0.6970121742639328,0.7007797753550806,0.4885665834417764,0.500954228948628,0.008898776418242493,0.29576441106901163,0.5009542289486277,0.5690064735705245,0.6069153586225684,0.1631760313523014,0.43274657123967336,0.4609503871550385,0.5690064735705245,0.607661116714797,0.6600482721220575,0.3325477587628203,0.5820552510233183,0.3342701886816511,0.7405202463937879,0.6744525314206332,0.032442046693899315,0.0,0.0
2023-09-08 10:13:00,0.05585667148322804,0.187301066062318,0.11307314802915214,0.16621179394434726,0.16129032258064518,0.18974029364750164,0.16621179394434704,0.5068671681521515,0.5110344731701351,0.1287382186207895,0.29925257794035864,0.41381663537319413,0.5068671681521515,0.6553742659761046,0.6418931326458313,0.2596138104567458,0.9333144393487791,0.6826987809353351,0.7626409543336312,0.09330288331359288,0.13598904797257513,0.0,0.0
2023-09-08 10:14:00,0.6659661218880493,0.6178761229041387,0.2210654465033054,0.14463529739043302,0.8364849833147943,0.33847597307892024,0.14463529739043285,0.4896195088882682,0.41857545005036245,0.12950503718340978,0.1886370906668739,0.3435181976773231,0.4896195088882682,0.6943169633539852,0.6526826767871614,0.2243634785027091,0.45233275770145287,0.9216643150208443,0.740571286688017,0.08697078962281918,0.13273049904406797,0.0,0.0
2023-09-08 10:15:00,0.6698600495783584,0.748683166778265,0.704366470960644,0.7734771642226386,0.2625139043381535,0.7504574146665708,0.7734771642226383,0.5836012915925481,0.5013284577146444,0.24031818651147074,0.35994958515464015,0.3377544793994477,0.5836012915925481,0.6057338100808982,0.6700276983037843,0.3442595677629534,0.2694145280160388,0.7333450439638973,0.7889048641141403,0.8520476901930673,0.06183204315777291,0.0,0.0
2023-09-08 10:16:00,0.20689711638188713,0.532934178846469,0.19145439077979132,0.5666075165410689,0.24471635150166854,0.2669904279638894,0.5666075165410686,0.6046058225471578,0.5214576320668765,0.2537263573483104,0.4125999746153645,0.3486562675467783,0.6046058225471578,0.5967741331292156,0.6805797937820128,0.36472707367020796,0.5348511314762223,0.4353394345583202,0.7719650931043662,0.32563655168312233,0.023496497015658785,0.0,0.0
2023-09-08 10:17:00,0.12496165591115238,0.9820646151598889,0.1124773728041587,0.9845469039342225,0.7397107897664071,0.5459383145275478,0.9845469039342223,0.6886974707479463,0.6502663747149806,0.2787433882684607,0.6240789944665787,0.41968728208307066,0.6886974707479463,0.6601372694844352,0.783945205856917,0.38872382256792704,0.6883781000349847,0.7866841229175299,0.7784431594402292,0.5848524391774371,0.7604179589237137,0.0,0.0
2023-09-08 10:18:00,0.31256087752973283,0.9113547634769632,0.33614707986040593,0.9837907827731627,0.389321468298109,0.3516228906200595,0.9837907827731625,0.6936924486283647,0.7666075305464797,0.24673119586000736,0.7884503710095019,0.524942014108613,0.6936924486283647,0.6759779204590077,0.7975234990344497,0.3830971684340525,0.33310320418080286,0.22683138739192094,0.7239527975687525,0.8573504951891847,0.18789075753152157,0.0,0.0
2023-09-08 10:19:00,0.36112733701122735,0.9709443346401156,0.41414300010813376,0.994276055746659,0.13681868743047831,0.3557503744131284,0.9942760557466588,0.7067090646338285,0.8746432271618096,0.35556810692498,0.9185819392299361,0.6474873992370529,0.7067090646338285,0.714051769095069,0.8309331058008822,0.3703064802276579,0.16565448414688155,0.4867468677904668,0.722572102980751,0.8869602836499937,0.016021507990850836,0.0,0.0
2023-09-08 10:20:00,0.5688280679021238,0.5877410505336105,0.16121112006220428,0.11468318095119079,0.11234705228031147,0.030622270070049695,0.11468318095119073,0.614236071356419,0.7396287615008981,0.1288673116745619,0.6608489778603177,0.6695859919953848,0.614236071356419,0.7658289186903677,0.792072766007784,0.27299680516663116,0.6321106561990042,0.3396344170780488,0.7949021070616831,0.08370211930127641,0.052739077008388986,0.0,0.0
2023-09-08 10:21:00,0.43645865244100346,0.8675272977323234,0.4299213730088022,0.9395202398105409,0.7775305895439377,0.888587983645535,0.9395202398105407,0.6498012366228494,0.835744182608702,0.350553928163723,0.7906912739919482,0.7255212353948498,0.6498012366228494,0.8328001413484216,0.8605328558003262,0.2596878390379742,0.9820538364908862,0.9392207659881302,0.9229661975218431,0.5241441605909769,0.2599275775673066,0.0,0.0
2023-09-08 10:22:00,0.9894652191455298,0.9187109742920354,0.27328498277075874,0.24143580805340648,0.4215795328142381,0.08976180472158285,0.2414358080534066,0.6373684120616772,0.7379761265484608,0.14416432793833078,0.6075111710950103,0.7162977594494488,0.6373684120616772,0.856937507007185,0.8658872754565992,0.2365751931237643,0.3806727916838988,0.813169175064512,0.9560412551103099,0.0813711509519997,0.05578684233413361,0.0,0.0
2023-09-08 10:23:00,0.09792202856513099,0.4523324511797089,0.16459437265280508,0.45643293201618884,0.0656284760845384,0.47763295021075497,0.4564329320161889,0.6260679804955673,0.7064126305827689,0.17749870428348924,0.5500210537764523,0.6919802521101781,0.6260679804955673,0.8607689202769935,0.8596011700573825,0.22614112035068268,0.5423695336363923,0.9927321186123774,0.9570701032192501,0.15993559608176208,0.026016810645840605,0.0,0.0
2023-09-08 10:24:00,0.2053824529397481,0.7507239357620974,0.2616898116751326,0.7575240902536404,0.20689655172413796,0.5021839736501548,0.7575240902536405,0.6188592933509272,0.7575310132931086,0.33024385749063423,0.6264396540276995,0.6950420078319246,0.6188592933509272,0.847832096360682,0.8461177033639271,0.22846643042856796,0.8496102708429276,0.3668527829353509,0.9592892555602179,0.26634654929561297,0.12741195182537304,0.0,0.0
2023-09-08 10:25:00,0.1575353825923531,0.1857725727342847,0.21022857575857012,0.2002275205579862,0.3047830923248053,0.12109375567532532,0.20022752055798626,0.6319517896258438,0.6563071443996873,0.16201019257212057,0.4601477812379986,0.6484956423964785,0.6319517896258438,0.8087902333042898,0.832087964113366,0.2607607056097563,0.7838604156368179,0.13656174363362927,0.9402882598080198,0.4074906407206628,0.19050555555815127,0.0,0.0
2023-09-08 10:26:00,0.652227381300774,0.6331611247218447,0.6393704032206694,0.5652176169470728,0.5828698553948832,0.5726122191203868,0.5652176169470728,0.6026819980798668,0.661308643571235,0.2343548696411415,0.4781596182787647,0.6165655070890965,0.6026819980798668,0.7773028418712711,0.7902998029814019,0.2579160868527104,0.045357170031023575,0.45833026539278005,0.861280411930706,0.2126444516840534,0.07268269879191452,0.0,0.0
2023-09-08 10:27:00,0.2500585863941518,0.20699196940431563,0.21623421883105964,0.18231045994627437,0.9977753058954393,0.17397027323538836,0.18231045994627448,0.6207150297950599,0.5645075324982902,0.22750308381360318,0.3382435149155737,0.549796911401489,0.6207150297950599,0.7168767097698523,0.7668789888575334,0.30628084274034006,0.76006344907439,0.9941595422964635,0.81914683007556,0.31788287222915634,0.21459163328303268,0.0,0.0
2023-09-08 10:28:00,0.4643309219566223,0.43913345677564486,0.08720250956934372,0.10071577517267039,0.3147942157953281,0.3018187812365188,0.10071577517267055,0.5319836495822483,0.4553336942205397,0.21913087605030568,0.19790720385100646,0.45503373859361856,0.5319836495822483,0.7631717897065391,0.7275048213199056,0.21488628689815692,0.1542848559831288,0.24583866586761255,0.6671771313278754,0.17590839266959446,0.25031707444183016,0.0,0.0
2023-09-08 10:29:00,0.24114041822029986,0.18863971401161317,0.12451834919135474,0.1126132344353139,0.5806451612903226,0.35973886073671263,0.1126132344353139,0.4458305749802056,0.35970571305740373,0.1218726761187714,0.09660798046590141,0.3493766818843729,0.4458305749802056,0.7830425116368342,0.6738279253319344,0.14079180248498013,0.8155136006456842,0.9010818029780674,0.6669445919192596,0.08698962430025542,0.2247843737915146,0.0,0.0
2023-09-08 10:30:00,0.1551816828112007,0.31871412238506003,0.22870016044031705,0.35522208283088785,0.8720800889877642,0.5100468199054985,0.35522208283088785,0.484060773947248,0.33738518973228837,0.19241324281455752,0.12024582525415356,0.2718156246680108,0.484060773947248,0.6995451196884277,0.651649832710596,0.21727857023488317,0.9558922296145176,0.10350553262595813,0.6046714688421839,0.4452910774677282,0.2453881113651621,0.0,0.0
2023-09-08 10:31:00,0.10630136527764633,0.07540660108905928,0.07798756643152938,0.0,0.3147942157953281,0.1614640658739057,0.0,0.4064480501955523,0.22319027801641944,0.07040153774726399,0.0,0.17433788690927543,0.4064480501955523,0.7958845435440738,0.6516060553697183,0.10472674261953507,0.9874454420519083,0.5402717472649787,0.5422964281638782,0.0914045145575087,0.054437886058773505,0.0,0.0
2023-09-08 10:32:00,0.6554675955955291,0.6202797341104105,0.4793557918551269,0.42286310490002577,0.7074527252502781,0.6582498800588026,0.42286310490002577,0.39677315092264687,0.23177063663556385,0.14398553116732493,0.08270999884642138,0.12072513829470133,0.39677315092264687,0.7953809983716535,0.6438936412094569,0.09800305347561822,0.2624781815598587,0.11046030316421668,0.5930383950460658,0.49883644257358606,0.06801640595850082,0.0,0.0
2023-09-08 10:33:00,0.1342727653456124,0.6749839677363496,0.17784706359703917,0.6637237008363341,0.8609566184649611,0.47493568558773536,0.663723700836334,0.45841111099677034,0.3032712204141501,0.17933418697180503,0.24996677162647613,0.12711500483706062,0.45841111099677034,0.7715211720414219,0.676357030449672,0.15664475691079782,0.5504384080224951,0.5500340525645808,0.5712935617288522,0.7205594952435601,0.23647795621291845,0.0,0.0
2023-09-08 10:34:00,0.19301573213397738,0.34783573310172566,0.1951971859650451,0.39955050023152716,0.5695216907675195,0.2363641827142356,0.39955050023152716,0.48999317542044185,0.29805575683752084,0.2697056291222998,0.2775446544348967,0.14035236795023237,0.48999317542044185,0.7192754560881451,0.6683410988163101,0.21006058844960362,0.5155114832632148,0.525538078976429,0.5858639622340767,0.5379561005232771,0.09482894290987949,0.0,0.0
2023-09-08 10:35:00,0.3661712358185334,0.33721735370173556,0.0626614487230911,0.08165418174004624,0.007786429365962189,0.18683036141347317,0.08165418174004624,0.40428154363454993,0.20921413034014869,0.07609937416823842,0.17367126991950882,0.12033729637742374,0.40428154363454993,0.7500790477224699,0.6217357655082014,0.12990231158124632,0.8161186220268575,0.10662509823077554,0.5155472167521524,0.20658079430469128,0.000668228321300382,0.0,0.0
2023-09-08 10:36:00,0.8210999316645555,0.7965205510745719,0.09823015510160438,0.058401955152533436,0.7397107897664071,0.3363138274259433,0.05840195515253355,0.3413187206983057,0.12268052281749586,0.1877407539816034,0.08701701133756684,0.07879367192416697,0.3413187206983057,0.8132193940045229,0.6124525302832438,0.04736266960293767,0.992843582314608,0.24865782333843928,0.5093538384314322,0.39423375503641195,0.20542192124913905,0.0,0.0
2023-09-08 10:37:00,0.09294941140977597,0.30222167362640673,0.10282465801523155,0.2751953958415392,0.07452725250278086,0.5003825565006459,0.2751953958415392,0.2534354372458987,0.10175687573960035,0.18812640095678979,0.11180975203058025,0.052863635795982966,0.2534354372458987,0.6642037426733716,0.4534307144566436,0.07063043535160696,0.14945157327976188,0.5620847605361012,0.4991734098404703,0.27731407683096343,0.012220200147123855,0.0,0.0
2023-09-08 10:38:00,0.8381513339235946,0.7661776896836487,0.14508290334419882,0.16570176817441729,0.9199110122358176,0.2895480974776279,0.16570176817441729,0.15208039966714315,0.05385135712613254,0.09758373022867062,0.09182923143933913,0.026232602464401844,0.15208039966714315,0.49238201433941264,0.27005484942590474,0.09744349368203031,0.0415830044798402,0.74738430739379,0.5029136772216019,0.13592823686277453,0.10320066888672909,0.0,0.0
2023-09-08 10:39:00,0.09194064376374156,0.9655559059922174,0.09577941985456817,0.9665292316255438,0.8453837597330367,0.8503744095551063,0.9665292316255437,0.1486427781476003,0.222426129098646,0.38003522751651764,0.4047304596972504,0.09712011424160988,0.1486427781476003,0.473146035468766,0.25557682687322414,0.10618240442204097,0.31147533026655283,0.6591760775086966,0.6546705200203853,0.6445728314786177,0.1408033199873326,0.0,0.0
2023-09-08 10:40:00,0.9774807553270894,0.8954343796180682,0.16324473216637447,0.14750466156592146,0.4137931034482759,0.04854790434963735,0.14750466156592146,0.15270911120150066,0.15821291646563873,0.1497916297852958,0.3205160979237286,0.1290174408063378,0.15270911120150066,0.46499875501873955,0.2536698757489946,0.1138893481938823,0.6103246311521469,0.0036206498691811473,0.6467807784694011,0.3960521515468452,0.4688270515459771,0.0,0.0
2023-09-08 10:41:00,0.46668511919908084,0.7683853930425297,0.5443044513100906,0.8058846413617962,0.5684093437152391,0.7681450453003456,0.8058846413617962,0.13615267191319802,0.27433813972924836,0.3310736251993053,0.5229425403956084,0.2141776601210003,0.13615267191319802,0.38537779308561615,0.19196209317096447,0.1483728819182819,0.516600302143791,0.4324135121982185,0.5769314735583186,0.8605991602810019,0.07461599510296293,0.0,0.0
2023-09-08 10:42:00,0.9777841529156108,0.9319460351632232,0.6391963118035356,0.5851394599426647,0.46718576195773076,0.26291128138311665,0.585139459942665,0.17873495321944066,0.3209894295031277,0.3050246945198505,0.5925073319362733,0.3028022102309685,0.17873495321944066,0.40803886255482724,0.23849930297300803,0.16602768759072206,0.41216950173909506,0.8453427256399959,0.5275106044473852,0.5274883903956785,0.3272455863916248,0.0,0.0
2023-09-08 10:43:00,0.6036806515058382,0.5475707085652242,0.5617671368180363,0.5682117945755447,0.4760845383759733,0.3441326072935123,0.5682117945755452,0.19258350834369153,0.3587182792560122,0.3001970087888254,0.639519490025212,0.38755338044420684,0.19258350834369153,0.42656682294098025,0.26050664891291886,0.1652538154894705,0.9727671995618297,0.38990726730247977,0.5229362634534014,0.6010127193643905,0.04961432586674083,0.0,0.0
2023-09-08 10:44:00,0.7388894758613256,0.6912735687561427,0.5760938833262365,0.5106429088528255,0.8064516129032258,0.3251998987655831,0.5106429088528259,0.16199679837467906,0.3776198184368593,0.25185608493003897,0.6519090494252731,0.45900474157389054,0.16199679837467906,0.3488600717379151,0.1892433094360646,0.18844268368473127,0.09071338172482812,0.7512752538519218,0.5142158613176355,0.1845443445440705,0.0921422673661619,0.0,0.0
2023-09-08 10:45:00,0.0346952300609058,0.9270586404748864,0.02767755971827901,0.9732396096327973,0.6952169076751946,0.5745704454341292,0.973239609632798,0.2577671460249751,0.5171352233579536,0.38804714966049214,0.8471572591671216,0.5736932142243402,0.2577671460249751,0.5319098717643931,0.3752619628760421,0.15102237974396404,0.5394946990231295,0.05772547718873594,0.48995888302139545,0.8706274494614147,0.15507538501538803,0.0,0.0
2023-09-08 10:46:00,0.2797475816175303,0.3774588815591584,0.29144131708549204,0.36146716685220115,0.8431590656284761,0.12607678298090805,0.36146716685220137,0.2325240072496877,0.48147401006184554,0.21537149861215987,0.7494441631446752,0.6366540803685857,0.2325240072496877,0.5161734037789183,0.3462559637334883,0.1419011230879339,0.42981332309862785,0.3654496248738566,0.5130062084259144,0.17431036047610202,0.14069709491529697,0.0,0.0
2023-09-08 10:47:00,0.11618056351733097,0.79736336710614,0.15911271119839931,0.788226710658188,0.5684093437152391,0.579647333769268,0.7882267106581883,0.30759244511473627,0.5621397570092816,0.24450762684835836,0.8428413388130168,0.7145410546174438,0.30759244511473627,0.57018927121234,0.4369605091534834,0.16481097419250124,0.47504724426978184,0.14463326523278303,0.5085325016828972,0.4447617907933716,0.11567995232513517,0.0,0.0
2023-09-08 10:48:00,0.2931592543237038,0.5295170469948502,0.32211965121447983,0.5541302690141248,0.22246941045606228,0.2566028144287919,0.5541302690141251,0.36376706944286497,0.5731756046727408,0.24930689503276415,0.8179454018972642,0.7695153651370878,0.36376706944286497,0.5212236152620826,0.44978062043370004,0.23414979194653784,0.3872896535588104,0.30598302550441653,0.5158256943887807,0.34573329676061726,0.049461829067607106,0.0,0.0
2023-09-08 10:49:00,0.11470308024235143,0.40875634420875717,0.13959474441838526,0.3934575978133432,0.692992213570634,0.27670979084331937,0.39345759781334366,0.3985615606241497,0.5406426357649257,0.275369758631382,0.7303136169744597,0.7876752307441923,0.3985615606241497,0.4613063028919393,0.4394973987964663,0.29437541867676775,0.314986296841428,0.7885866092155782,0.524223632059228,0.29620535492595224,0.08309170739614945,0.0,0.0
2023-09-08 10:50:00,0.3151307357371911,0.9261893561105674,0.32554504182717203,0.956839144554954,0.1846496106785317,0.6457096157202896,0.9568391445549547,0.4730973615100371,0.6602921076884267,0.35512729679614086,0.887017018233857,0.8483737729407331,0.4730973615100371,0.583185117936948,0.5715928279250373,0.2772719323226449,0.4122848150310394,0.7498836059920693,0.5589969322897361,0.34620709083688367,0.02749687649436222,0.0,0.0
2023-09-08 10:51:00,0.4119769530179167,0.5547643099046593,0.44400796502457596,0.5974248852510131,0.7519466073414905,0.21812409205616778,0.5974248852510133,0.5471137834574691,0.6734368903899157,0.270616886701312,0.8605932314911489,0.889147176439739,0.5471137834574691,0.45348061831284125,0.5483347293490799,0.406697928352471,0.841841092782811,0.33166513808024295,0.5429824234462921,0.4772628122299273,0.0861542876478373,0.0,0.0
2023-09-08 10:52:00,0.059801768985651815,0.07490554579845066,0.1257022057569538,0.11498651572832164,0.0756395995550612,0.13220883633978067,0.11498651572832164,0.5089702040813027,0.5576652025389834,0.2185510832718448,0.6412981002726849,0.8571533981355126,0.5089702040813027,0.5337671923416065,0.5686014754806963,0.3321488727563875,0.8070890806427111,0.35859153518321313,0.5354260109240934,0.08006347553076176,0.017464338269131352,0.0,0.0
2023-09-08 10:53:00,0.6918227475019005,0.652271205624104,0.4211242485306316,0.41550201009428966,0.10122358175750834,0.5473808206159261,0.41550201009429,0.4782174151499401,0.5324428869066327,0.14580324620299767,0.5896736513595525,0.8163478929618979,0.4782174151499401,0.5210608065946241,0.5372463409015107,0.31726182581821405,0.6977319758262048,0.8459163542246417,0.5491540673769983,0.2877969360978737,0.056935135362838736,0.0,0.0
2023-09-08 10:54:00,0.5652116008933699,0.7493104160768649,0.6108008286455738,0.7818525303063406,0.8687430478309233,0.5400035125722983,0.7818525303063406,0.5255817433993202,0.6065676964446767,0.3250984822900025,0.6965981159423383,0.8152074125419351,0.5255817433993202,0.5600528088043961,0.5975009065564065,0.3288492385279822,0.014446886633001643,0.8896853473695086,0.5513568420728545,0.5533575855147526,0.12043052235426631,0.0,0.0
